Pos_1_logP,Pos_2_logP,Pos_3_logP,Pos_4_logP,Pos_5_logP,Pos_6_logP,Pos_1_chirality,Pos_2_chirality,Pos_3_chirality,Pos_4_chirality,Pos_5_chirality,Pos_6_chirality,Pos_1_is_NSub,Pos_2_is_NSub,Pos_3_is_NSub,Pos_4_is_NSub,Pos_5_is_NSub,Pos_6_is_NSub,y_pred
0.31686419322425646,1.2934,0.7766493385792734,0.20876732700257,0.03025083553487892,-0.6852584245389224,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.138208000000008
0.6095104810464577,0.7863785573760576,-0.1940841919135568,0.0803417224275517,0.6801759500727085,1.130605058694966,1,-1,1,-1,1,-1,1,1,1,1,1,1,-5.095746000000004
0.27590806379444693,0.35910281951873835,0.43969330226233716,0.8290527543972241,0.5235527668145611,0.3891856371415057,1,-1,1,-1,1,-1,1,1,1,1,0,0,-5.191064666666669
0.2004694466769932,1.2934,-0.5126349477002541,0.8017943230630548,0.6655925667028781,-0.1631062052776772,1,-1,1,-1,1,-1,1,0,0,1,0,0,-5.155470000000005
0.89662594032378,1.2934,-0.5591803870384929,-0.163146070633077,0.5574816121595496,-0.6276558913376898,1,-1,1,-1,1,-1,1,0,0,1,0,1,-5.166922000000002
0.39388958301545646,0.8149150861712867,-0.43056561448293984,0.05648739132965129,0.7239212228783207,-0.7953978658471658,1,-1,1,-1,1,-1,1,1,0,1,1,1,-4.963170000000001
-0.223974084003081,1.0407327743084973,-0.023151172149175947,0.24263146288095178,0.765834534162897,-0.4508953970288699,1,-1,1,-1,1,-1,1,1,0,1,1,1,-5.1044640000000046
0.2911229945763187,0.804758742490706,0.07994282076927361,1.328791000000002,0.45363539018263943,-0.5091313926149373,1,-1,1,-1,1,-1,1,1,1,1,0,0,-5.184523333333351
0.6370507421851086,1.2934,-0.5817999999999999,1.0400627619580411,0.7739933488565358,0.20075986243553573,1,-1,1,-1,1,-1,1,1,0,1,1,1,-5.12021066666667
-0.14383986783180627,0.771050378623036,0.13451640374062213,1.1723742652213978,1.0311,-0.06636448116893338,1,-1,1,-1,1,-1,1,1,0,1,0,0,-5.193066666666693
0.3393848027690991,0.6975580457518339,-0.5817999999999999,-0.10668780707966949,0.7925195824894291,0.7878330579599334,1,-1,1,-1,1,-1,1,1,0,1,1,0,-5.03840000000001
0.6459385630633384,1.0305641929834266,-0.36429829500412225,0.16067731067457114,0.5717975908780313,0.25337748668142607,1,-1,1,-1,1,-1,1,1,1,1,1,0,-5.026230000000006
0.013370980498444587,1.290718237509104,-0.44821812803069544,0.16263598103096694,0.6934348217276717,0.5092320797703245,1,-1,1,-1,1,-1,1,0,0,1,1,1,-5.116609333333344
0.04904658804408021,1.2934,-0.45339205733001514,1.3008650249155238,0.7429725970908523,0.2226616600845233,1,-1,1,-1,1,-1,1,1,1,1,1,1,-5.137289333333339
0.45685430411174743,0.7586941616248848,-0.39880996075570374,-0.24239043888198575,0.6080908509676773,-0.4768672352866539,1,-1,1,-1,1,-1,1,0,0,1,0,1,-5.132863333333342
